time,target,y,error,steer
209.344,0.5500,0.5495,0.5500,-0.0000
209.376,0.5500,0.5496,0.5500,-0.0000
209.408,0.5500,0.5496,0.5500,-0.0000
209.440,0.5500,0.5496,0.5500,-0.0001
209.472,0.5500,0.5496,0.5500,-0.0001
209.504,0.5500,0.5496,0.5500,-0.0001
209.536,0.5500,0.5496,0.5500,-0.0001
209.568,0.5500,0.5496,0.5500,-0.0002
209.600,0.5500,0.5496,0.5500,-0.0002
209.632,0.5500,0.5497,0.5500,-0.0002
209.664,0.5500,0.5497,0.5500,-0.0002
209.696,0.5500,0.5497,0.5500,-0.0002
209.728,0.5500,0.5497,0.5500,-0.0003
209.760,0.5500,0.5497,0.5500,-0.0003
209.792,0.5500,0.5497,0.5500,-0.0003
209.824,0.5500,0.5497,0.5500,-0.0003
209.856,0.5500,0.5498,0.5500,-0.0003
209.888,0.5500,0.5498,0.5500,-0.0004
209.920,0.5500,0.5498,0.5500,-0.0004
209.952,0.5500,0.5498,0.5500,-0.0004
209.984,0.5500,0.5498,0.5500,-0.0004
210.016,0.5500,0.5498,0.5500,-0.0004
210.048,0.5500,0.5498,0.5500,-0.0005
210.080,0.5500,0.5498,0.5500,-0.0005
210.112,0.5500,0.5499,0.5500,-0.0005
210.144,0.5500,0.5499,0.5500,-0.0005
210.176,0.5500,0.5499,0.5500,-0.0005
210.208,0.5500,0.5499,0.5500,-0.0005
210.240,0.5500,0.5499,0.5500,-0.0006
210.272,0.5500,0.5499,0.5500,-0.0006
210.304,0.5500,0.5499,0.5500,-0.0006
210.336,0.5500,0.5500,0.5500,-0.0006
210.368,0.5500,0.5500,0.5500,-0.0006
210.400,0.5500,0.5500,0.5500,-0.0007
210.432,0.5500,0.5500,0.5500,-0.0007
210.464,0.5500,0.5500,0.5500,-0.0007
210.496,0.5500,0.5500,0.5500,-0.0007
210.528,0.5500,0.5500,0.5500,-0.0007
210.560,0.5500,0.5500,0.5500,-0.0007
210.592,0.5500,0.5501,0.5500,-0.0008
210.624,0.5500,0.5501,0.5500,-0.0008
210.656,0.5500,0.5501,0.5500,-0.0008
210.688,0.5500,0.5501,0.5500,-0.0008
210.720,0.5500,0.5501,0.5500,-0.0008
210.752,0.5500,0.5501,0.5500,-0.0009
210.784,0.5500,0.5501,0.5500,-0.0009
210.816,0.5500,0.5501,0.5500,-0.0009
210.848,0.5500,0.5502,0.5500,-0.0009
210.880,0.5500,0.5502,0.5500,-0.0009
210.912,0.5500,0.5502,0.5500,-0.0009
210.944,0.5500,0.5502,0.5500,-0.0010
210.976,0.5500,0.5502,0.5500,-0.0010
211.008,0.5500,0.5502,0.5500,-0.0010
211.040,0.5500,0.5502,0.5500,-0.0010
211.072,0.5500,0.5503,0.5500,-0.0010
211.104,0.5500,0.5503,0.5500,-0.0010
211.136,0.5500,0.5503,0.5500,-0.0011
211.168,0.5500,0.5503,0.5500,-0.0011
211.200,0.5500,0.5503,0.5500,-0.0011
211.232,0.5500,0.5503,0.5500,-0.0011
211.264,0.5500,0.5503,0.5500,-0.0011
211.296,0.5500,0.5503,0.5500,-0.0011
211.328,0.5500,0.5503,0.5500,-0.0011
211.360,0.5500,0.5504,0.5500,-0.0012
211.392,0.5500,0.5504,0.5500,-0.0012
211.424,0.5500,0.5504,0.5500,-0.0012
211.456,0.5500,0.5504,0.5500,-0.0012
211.488,0.5500,0.5504,0.5500,-0.0012
211.520,0.5500,0.5504,0.5500,-0.0012
211.552,0.5500,0.5504,0.5500,-0.0012
211.584,0.5500,0.5504,0.5500,-0.0013
211.616,0.5500,0.5505,0.5500,-0.0013
211.648,0.5500,0.5505,0.5500,-0.0013
211.680,0.5500,0.5505,0.5500,-0.0013
211.712,0.5500,0.5505,0.5500,-0.0013
211.744,0.5500,0.5505,0.5500,-0.0013
211.776,0.5500,0.5505,0.5500,-0.0013
211.808,0.5500,0.5505,0.5500,-0.0014
211.840,0.5500,0.5505,0.5500,-0.0014
211.872,0.5500,0.5505,0.5500,-0.0014
211.904,0.5500,0.5506,0.5500,-0.0014
211.936,0.5500,0.5506,0.5500,-0.0014
211.968,0.5500,0.5506,0.5500,-0.0014
212.000,0.5500,0.5506,0.5500,-0.0014
212.032,0.5500,0.5506,0.5500,-0.0014
212.064,0.5500,0.5506,0.5500,-0.0015
212.096,0.5500,0.5506,0.5500,-0.0015
212.128,0.5500,0.5506,0.5500,-0.0015
212.160,0.5500,0.5506,0.5500,-0.0015
212.192,0.5500,0.5506,0.5500,-0.0015
212.224,0.5500,0.5507,0.5500,-0.0015
212.256,0.5500,0.5507,0.5500,-0.0015
212.288,0.5500,0.5507,0.5500,-0.0015
212.320,0.5500,0.5507,0.5500,-0.0015
212.352,0.5500,0.5507,0.5500,-0.0016
212.384,0.5500,0.5507,0.5500,-0.0016
212.416,0.5500,0.5507,0.5500,-0.0016
212.448,0.5500,0.5507,0.5500,-0.0016
212.480,0.5500,0.5507,0.5500,-0.0016
212.512,0.5500,0.5507,0.5500,-0.0016
212.544,0.5500,0.5508,0.5500,-0.0016
212.576,0.5500,0.5508,0.5500,-0.0016
212.608,0.5500,0.5508,0.5500,-0.0016
212.640,0.5500,0.5508,0.5500,-0.0016
212.672,0.5500,0.5508,0.5500,-0.0016
212.704,0.5500,0.5508,0.5500,-0.0017
212.736,0.5500,0.5508,0.5500,-0.0017
212.768,0.5500,0.5508,0.5500,-0.0017
212.800,0.5500,0.5508,0.5500,-0.0017
212.832,0.5500,0.5508,0.5500,-0.0017
212.864,0.5500,0.5508,0.5500,-0.0017
212.896,0.5500,0.5508,0.5500,-0.0017
212.928,0.5500,0.5509,0.5500,-0.0017
212.960,0.5500,0.5509,0.5500,-0.0017
212.992,0.5500,0.5509,0.5500,-0.0017
213.024,0.5500,0.5509,0.5500,-0.0017
213.056,0.5500,0.5509,0.5500,-0.0017
213.088,0.5500,0.5509,0.5500,-0.0017
213.120,0.5500,0.5509,0.5500,-0.0018
213.152,0.5500,0.5509,0.5500,-0.0018
213.184,0.5500,0.5509,0.5500,-0.0018
213.216,0.5500,0.5509,0.5500,-0.0018
213.248,0.5500,0.5509,0.5500,-0.0018
213.280,0.5500,0.5509,0.5500,-0.0018
213.312,0.5500,0.5509,0.5500,-0.0018
213.344,0.5500,0.5510,0.5500,-0.0018
213.376,0.5500,0.5510,0.5500,-0.0018
213.408,0.5500,0.5510,0.5500,-0.0018
213.440,0.5500,0.5510,0.5500,-0.0018
213.472,0.5500,0.5510,0.5500,-0.0018
213.504,0.5500,0.5510,0.5500,-0.0018
213.536,0.5500,0.5510,0.5500,-0.0018
213.568,0.5500,0.5510,0.5500,-0.0018
213.600,0.5500,0.5510,0.5500,-0.0018
213.632,0.5500,0.5510,0.5500,-0.0018
213.664,0.5500,0.5510,0.5500,-0.0018
213.696,0.5500,0.5510,0.5500,-0.0018
213.728,0.5500,0.5510,0.5500,-0.0018
213.760,0.5500,0.5510,0.5500,-0.0018
213.792,0.5500,0.5510,0.5500,-0.0018
213.824,0.5500,0.5510,0.5500,-0.0018
213.856,0.5500,0.5510,0.5500,-0.0018
213.888,0.5500,0.5511,0.5500,-0.0019
213.920,0.5500,0.5511,0.5500,-0.0018
213.952,0.5500,0.5511,0.5500,-0.0019
213.984,0.5500,0.5511,0.5500,-0.0019
214.016,0.5500,0.5511,0.5500,-0.0019
214.048,0.5500,0.5511,0.5500,-0.0019
214.080,0.5500,0.5511,0.5500,-0.0019
214.112,0.5500,0.5511,0.5500,-0.0019
214.144,0.5500,0.5511,0.5500,-0.0019
214.176,0.5500,0.5511,0.5500,-0.0019
214.208,0.5500,0.5511,0.5500,-0.0019
214.240,0.5500,0.5511,0.5500,-0.0019
214.272,0.5500,0.5511,0.5500,-0.0019
214.304,0.5500,0.5511,0.5500,-0.0019
214.336,0.5500,0.5511,0.5500,-0.0019
214.368,0.5500,0.5511,0.5500,-0.0019
214.400,0.5500,0.5511,0.5500,-0.0019
214.432,0.5500,0.5511,0.5500,-0.0019
214.464,0.5500,0.5511,0.5500,-0.0019
214.496,0.5500,0.5511,0.5500,-0.0019
214.528,0.5500,0.5511,0.5500,-0.0019
214.560,0.5500,0.5511,0.5500,-0.0019
214.592,0.5500,0.5511,0.5500,-0.0019
214.624,0.5500,0.5511,0.5500,-0.0019
214.656,0.5500,0.5511,0.5500,-0.0019
214.688,0.5500,0.5511,0.5500,-0.0019
214.720,0.5500,0.5511,0.5500,-0.0019
214.752,0.5500,0.5512,0.5500,-0.0018
214.784,0.5500,0.5512,0.5500,-0.0018
214.816,0.5500,0.5512,0.5500,-0.0018
214.848,0.5500,0.5512,0.5500,-0.0018
214.880,0.5500,0.5512,0.5500,-0.0018
214.912,0.5500,0.5512,0.5500,-0.0018
214.944,0.5500,0.5512,0.5500,-0.0018
214.976,0.5500,0.5512,0.5500,-0.0018
215.008,0.5500,0.5512,0.5500,-0.0018
215.040,0.5500,0.5512,0.5500,-0.0018
215.072,0.5500,0.5512,0.5500,-0.0018
215.104,0.5500,0.5512,0.5500,-0.0018
215.136,0.5500,0.5512,0.5500,-0.0018
215.168,0.5500,0.5512,0.5500,-0.0018
215.200,0.5500,0.5512,0.5500,-0.0018
215.232,0.5500,0.5512,0.5500,-0.0018
215.264,0.5500,0.5512,0.5500,-0.0018
215.296,0.5500,0.5512,0.5500,-0.0018
215.328,0.5500,0.5512,0.5500,-0.0018
215.360,0.5500,0.5512,0.5500,-0.0018
215.392,0.5500,0.5512,0.5500,-0.0018
215.424,0.5500,0.5512,0.5500,-0.0018
215.456,0.5500,0.5512,0.5500,-0.0018
215.488,0.5500,0.5512,0.5500,-0.0018
215.520,0.5500,0.5512,0.5500,-0.0018
215.552,0.5500,0.5512,0.5500,-0.0018
215.584,0.5500,0.5512,0.5500,-0.0017
215.616,0.5500,0.5512,0.5500,-0.0017
215.648,0.5500,0.5512,0.5500,-0.0017
215.680,0.5500,0.5512,0.5500,-0.0017
215.712,0.5500,0.5512,0.5500,-0.0017
215.744,0.5500,0.5512,0.5500,-0.0017
215.776,0.5500,0.5512,0.5500,-0.0017
215.808,0.5500,0.5512,0.5500,-0.0017
215.840,0.5500,0.5512,0.5500,-0.0017
215.872,0.5500,0.5512,0.5500,-0.0017
215.904,0.5500,0.5512,0.5500,-0.0017
215.936,0.5500,0.5512,0.5500,-0.0017
215.968,0.5500,0.5512,0.5500,-0.0017
216.000,0.5500,0.5512,0.5500,-0.0017
216.032,0.5500,0.5512,0.5500,-0.0017
216.064,0.5500,0.5512,0.5500,-0.0016
216.096,0.5500,0.5512,0.5500,-0.0016
216.128,0.5500,0.5512,0.5500,-0.0016
216.160,0.5500,0.5511,0.5500,-0.0016
216.192,0.5500,0.5511,0.5500,-0.0016
216.224,0.5500,0.5511,0.5500,-0.0016
216.256,0.5500,0.5511,0.5500,-0.0016
216.288,0.5500,0.5511,0.5500,-0.0016
216.320,0.5500,0.5511,0.5500,-0.0016
216.352,0.5500,0.5511,0.5500,-0.0016
216.384,0.5500,0.5511,0.5500,-0.0016
216.416,0.5500,0.5511,0.5500,-0.0016
216.448,0.5500,0.5511,0.5500,-0.0015
216.480,0.5500,0.5511,0.5500,-0.0015
216.512,0.5500,0.5511,0.5500,-0.0015
216.544,0.5500,0.5511,0.5500,-0.0015
216.576,0.5500,0.5511,0.5500,-0.0015
216.608,0.5500,0.5511,0.5500,-0.0015
216.640,0.5500,0.5511,0.5500,-0.0015
216.672,0.5500,0.5511,0.5500,-0.0015
216.704,0.5500,0.5511,0.5500,-0.0015
216.736,0.5500,0.5511,0.5500,-0.0015
216.768,0.5500,0.5511,0.5500,-0.0015
216.800,0.5500,0.5511,0.5500,-0.0014
216.832,0.5500,0.5511,0.5500,-0.0014
216.864,0.5500,0.5511,0.5500,-0.0014
216.896,0.5500,0.5511,0.5500,-0.0014
216.928,0.5500,0.5511,0.5500,-0.0014
216.960,0.5500,0.5511,0.5500,-0.0014
216.992,0.5500,0.5511,0.5500,-0.0014
217.024,0.5500,0.5511,0.5500,-0.0014
217.056,0.5500,0.5511,0.5500,-0.0014
217.088,0.5500,0.5510,0.5500,-0.0013
217.120,0.5500,0.5510,0.5500,-0.0013
217.152,0.5500,0.5510,0.5500,-0.0013
217.184,0.5500,0.5510,0.5500,-0.0013
217.216,0.5500,0.5510,0.5500,-0.0013
217.248,0.5500,0.5510,0.5500,-0.0013
217.280,0.5500,0.5510,0.5500,-0.0013
217.312,0.5500,0.5510,0.5500,-0.0013
217.344,0.5500,0.5510,0.5500,-0.0013
217.376,0.5500,0.5510,0.5500,-0.0012
217.408,0.5500,0.5510,0.5500,-0.0012
217.440,0.5500,0.5510,0.5500,-0.0012
217.472,0.5500,0.5510,0.5500,-0.0012
217.504,0.5500,0.5510,0.5500,-0.0012
217.536,0.5500,0.5510,0.5500,-0.0012
217.568,0.5500,0.5510,0.5500,-0.0012
217.600,0.5500,0.5510,0.5500,-0.0012
217.632,0.5500,0.5510,0.5500,-0.0011
217.664,0.5500,0.5510,0.5500,-0.0011
217.696,0.5500,0.5509,0.5500,-0.0011
217.728,0.5500,0.5509,0.5500,-0.0011
217.760,0.5500,0.5509,0.5500,-0.0011
217.792,0.5500,0.5509,0.5500,-0.0011
217.824,0.5500,0.5509,0.5500,-0.0011
217.856,0.5500,0.5509,0.5500,-0.0011
217.888,0.5500,0.5509,0.5500,-0.0010
217.920,0.5500,0.5509,0.5500,-0.0010
217.952,0.5500,0.5509,0.5500,-0.0010
217.984,0.5500,0.5509,0.5500,-0.0010
218.016,0.5500,0.5509,0.5500,-0.0010
218.048,0.5500,0.5509,0.5500,-0.0010
218.080,0.5500,0.5509,0.5500,-0.0010
218.112,0.5500,0.5509,0.5500,-0.0009
218.144,0.5500,0.5509,0.5500,-0.0009
218.176,0.5500,0.5508,0.5500,-0.0009
218.208,0.5500,0.5508,0.5500,-0.0009
218.240,0.5500,0.5508,0.5500,-0.0009
218.272,0.5500,0.5508,0.5500,-0.0009
218.304,0.5500,0.5508,0.5500,-0.0009
218.336,0.5500,0.5508,0.5500,-0.0008
218.368,0.5500,0.5508,0.5500,-0.0008
218.400,0.5500,0.5508,0.5500,-0.0008
218.432,0.5500,0.5508,0.5500,-0.0008
218.464,0.5500,0.5508,0.5500,-0.0008
218.496,0.5500,0.5508,0.5500,-0.0008
218.528,0.5500,0.5508,0.5500,-0.0008
218.560,0.5500,0.5508,0.5500,-0.0007
218.592,0.5500,0.5508,0.5500,-0.0007
218.624,0.5500,0.5507,0.5500,-0.0007
218.656,0.5500,0.5507,0.5500,-0.0007
218.688,0.5500,0.5507,0.5500,-0.0007
218.720,0.5500,0.5507,0.5500,-0.0007
218.752,0.5500,0.5507,0.5500,-0.0007
218.784,0.5500,0.5507,0.5500,-0.0006
218.816,0.5500,0.5507,0.5500,-0.0006
218.848,0.5500,0.5507,0.5500,-0.0006
218.880,0.5500,0.5507,0.5500,-0.0006
218.912,0.5500,0.5507,0.5500,-0.0006
218.944,0.5500,0.5507,0.5500,-0.0006
218.976,0.5500,0.5507,0.5500,-0.0005
219.008,0.5500,0.5506,0.5500,-0.0005
219.040,0.5500,0.5506,0.5500,-0.0005
219.072,0.5500,0.5506,0.5500,-0.0005
219.104,0.5500,0.5506,0.5500,-0.0005
219.136,0.5500,0.5506,0.5500,-0.0005
219.168,0.5500,0.5506,0.5500,-0.0005
219.200,0.5500,0.5506,0.5500,-0.0004
219.232,0.5500,0.5506,0.5500,-0.0004
219.264,0.5500,0.5506,0.5500,-0.0004
219.296,0.5500,0.5506,0.5500,-0.0004
219.328,0.5500,0.5506,0.5500,-0.0004
219.360,0.5500,0.5505,0.5500,-0.0004
219.392,0.5500,0.5505,0.5500,-0.0004
219.424,0.5500,0.5505,0.5500,-0.0003
219.456,0.5500,0.5505,0.5500,-0.0003
219.488,0.5500,0.5505,0.5500,-0.0003
219.520,0.5500,0.5505,0.5500,-0.0003
219.552,0.5500,0.5505,0.5500,-0.0003
219.584,0.5500,0.5505,0.5500,-0.0003
219.616,0.5500,0.5505,0.5500,-0.0002
219.648,0.5500,0.5505,0.5500,-0.0002
219.680,0.5500,0.5505,0.5500,-0.0002
219.712,0.5500,0.5504,0.5500,-0.0002
219.744,0.5500,0.5504,0.5500,-0.0002
219.776,0.5500,0.5504,0.5500,-0.0002
219.808,0.5500,0.5504,0.5500,-0.0001
219.840,0.5500,0.5504,0.5500,-0.0001
219.872,0.5500,0.5504,0.5500,-0.0001
219.904,0.5500,0.5504,0.5500,-0.0001
219.936,0.5500,0.5504,0.5500,-0.0001
219.968,0.5500,0.5504,0.5500,-0.0001
220.000,0.5500,0.5504,0.5500,-0.0001
220.032,0.5500,0.5504,0.5500,-0.0000
220.064,0.5500,0.5503,0.5500,-0.0000
220.096,0.5500,0.5503,0.5500,-0.0000
220.128,0.5500,0.5503,0.5500,0.0000
220.160,0.5500,0.5503,0.5500,0.0000
220.192,0.5500,0.5503,0.5500,0.0000
220.224,0.5500,0.5503,0.5500,0.0000
220.256,0.5500,0.5503,0.5500,0.0001
220.288,0.5500,0.5503,0.5500,0.0001
220.320,0.5500,0.5503,0.5500,0.0001
220.352,0.5500,0.5503,0.5500,0.0001
220.384,0.5500,0.5502,0.5500,0.0001
220.416,0.5500,0.5502,0.5500,0.0001
220.448,0.5500,0.5502,0.5500,0.0002
220.480,0.5500,0.5502,0.5500,0.0002
220.512,0.5500,0.5502,0.5500,0.0002
220.544,0.5500,0.5502,0.5500,0.0002
220.576,0.5500,0.5502,0.5500,0.0002
220.608,0.5500,0.5502,0.5500,0.0002
220.640,0.5500,0.5502,0.5500,0.0002
220.672,0.5500,0.5502,0.5500,0.0003
220.704,0.5500,0.5502,0.5500,0.0003
220.736,0.5500,0.5501,0.5500,0.0003
220.768,0.5500,0.5501,0.5500,0.0003
220.800,0.5500,0.5501,0.5500,0.0003
220.832,0.5500,0.5501,0.5500,0.0003
220.864,0.5500,0.5501,0.5500,0.0003
220.896,0.5500,0.5501,0.5500,0.0003
220.928,0.5500,0.5501,0.5500,0.0004
220.960,0.5500,0.5501,0.5500,0.0004
220.992,0.5500,0.5501,0.5500,0.0004
221.024,0.5500,0.5501,0.5500,0.0004
221.056,0.5500,0.5500,0.5500,0.0004
221.088,0.5500,0.5500,0.5500,0.0004
221.120,0.5500,0.5500,0.5500,0.0004
221.152,0.5500,0.5500,0.5500,0.0005
221.184,0.5500,0.5500,0.5500,0.0005
221.216,0.5500,0.5500,0.5500,0.0005
221.248,0.5500,0.5500,0.5500,0.0005
221.280,0.5500,0.5500,0.5500,0.0005
221.312,0.5500,0.5500,0.5500,0.0005
221.344,0.5500,0.5500,0.5500,0.0005
221.376,0.5500,0.5500,0.5500,0.0006
221.408,0.5500,0.5499,0.5500,0.0006
221.440,0.5500,0.5499,0.5500,0.0006
221.472,0.5500,0.5499,0.5500,0.0006
221.504,0.5500,0.5499,0.5500,0.0006
221.536,0.5500,0.5499,0.5500,0.0006
221.568,0.5500,0.5499,0.5500,0.0006
221.600,0.5500,0.5499,0.5500,0.0006
221.632,0.5500,0.5499,0.5500,0.0007
221.664,0.5500,0.5499,0.5500,0.0007
221.696,0.5500,0.5499,0.5500,0.0007
221.728,0.5500,0.5498,0.5500,0.0007
221.760,0.5500,0.5498,0.5500,0.0007
221.792,0.5500,0.5498,0.5500,0.0007
221.824,0.5500,0.5498,0.5500,0.0007
221.856,0.5500,0.5498,0.5500,0.0007
221.888,0.5500,0.5498,0.5500,0.0007
221.920,0.5500,0.5498,0.5500,0.0008
221.952,0.5500,0.5498,0.5500,0.0008
221.984,0.5500,0.5498,0.5500,0.0008
222.016,0.5500,0.5498,0.5500,0.0008
222.048,0.5500,0.5498,0.5500,0.0008
222.080,0.5500,0.5498,0.5500,0.0008
222.112,0.5500,0.5497,0.5500,0.0008
222.144,0.5500,0.5497,0.5500,0.0008
222.176,0.5500,0.5497,0.5500,0.0008
222.208,0.5500,0.5497,0.5500,0.0009
222.240,0.5500,0.5497,0.5500,0.0009
222.272,0.5500,0.5497,0.5500,0.0009
222.304,0.5500,0.5497,0.5500,0.0009
222.336,0.5500,0.5497,0.5500,0.0009
222.368,0.5500,0.5497,0.5500,0.0009
222.400,0.5500,0.5497,0.5500,0.0009
222.432,0.5500,0.5497,0.5500,0.0009
222.464,0.5500,0.5497,0.5500,0.0009
222.496,0.5500,0.5496,0.5500,0.0010
222.528,0.5500,0.5496,0.5500,0.0010
222.560,0.5500,0.5496,0.5500,0.0010
222.592,0.5500,0.5496,0.5500,0.0010
222.624,0.5500,0.5496,0.5500,0.0010
222.656,0.5500,0.5496,0.5500,0.0010
222.688,0.5500,0.5496,0.5500,0.0010
222.720,0.5500,0.5496,0.5500,0.0010
222.752,0.5500,0.5496,0.5500,0.0010
222.784,0.5500,0.5496,0.5500,0.0010
222.816,0.5500,0.5496,0.5500,0.0010
222.848,0.5500,0.5496,0.5500,0.0010
222.880,0.5500,0.5495,0.5500,0.0011
222.912,0.5500,0.5495,0.5500,0.0011
222.944,0.5500,0.5495,0.5500,0.0011
222.976,0.5500,0.5495,0.5500,0.0011
223.008,0.5500,0.5495,0.5500,0.0011
223.040,0.5500,0.5495,0.5500,0.0011
223.072,0.5500,0.5495,0.5500,0.0011
223.104,0.5500,0.5495,0.5500,0.0011
223.136,0.5500,0.5495,0.5500,0.0011
223.168,0.5500,0.5495,0.5500,0.0011
223.200,0.5500,0.5495,0.5500,0.0011
223.232,0.5500,0.5495,0.5500,0.0011
223.264,0.5500,0.5495,0.5500,0.0011
223.296,0.5500,0.5495,0.5500,0.0012
223.328,0.5500,0.5495,0.5500,0.0012
223.360,0.5500,0.5494,0.5500,0.0012
223.392,0.5500,0.5494,0.5500,0.0012
223.424,0.5500,0.5494,0.5500,0.0012
223.456,0.5500,0.5494,0.5500,0.0012
223.488,0.5500,0.5494,0.5500,0.0012
223.520,0.5500,0.5494,0.5500,0.0012
223.552,0.5500,0.5494,0.5500,0.0012
223.584,0.5500,0.5494,0.5500,0.0012
223.616,0.5500,0.5494,0.5500,0.0012
223.648,0.5500,0.5494,0.5500,0.0012
223.680,0.5500,0.5494,0.5500,0.0012
223.712,0.5500,0.5494,0.5500,0.0012
223.744,0.5500,0.5494,0.5500,0.0012
223.776,0.5500,0.5494,0.5500,0.0012
223.808,0.5500,0.5494,0.5500,0.0013
223.840,0.5500,0.5494,0.5500,0.0013
223.872,0.5500,0.5493,0.5500,0.0013
223.904,0.5500,0.5493,0.5500,0.0013
223.936,0.5500,0.5493,0.5500,0.0013
223.968,0.5500,0.5493,0.5500,0.0013
224.000,0.5500,0.5493,0.5500,0.0013
224.032,0.5500,0.5493,0.5500,0.0013
224.064,0.5500,0.5493,0.5500,0.0013
224.096,0.5500,0.5493,0.5500,0.0013
224.128,0.5500,0.5493,0.5500,0.0013
224.160,0.5500,0.5493,0.5500,0.0013
224.192,0.5500,0.5493,0.5500,0.0013
224.224,0.5500,0.5493,0.5500,0.0013
224.256,0.5500,0.5493,0.5500,0.0013
224.288,0.5500,0.5493,0.5500,0.0013
224.320,0.5500,0.5493,0.5500,0.0013
224.352,0.5500,0.5493,0.5500,0.0013
224.384,0.5500,0.5493,0.5500,0.0013
224.416,0.5500,0.5493,0.5500,0.0013
224.448,0.5500,0.5493,0.5500,0.0013
224.480,0.5500,0.5493,0.5500,0.0013
224.512,0.5500,0.5492,0.5500,0.0013
224.544,0.5500,0.5492,0.5500,0.0013
224.576,0.5500,0.5492,0.5500,0.0013
224.608,0.5500,0.5492,0.5500,0.0013
224.640,0.5500,0.5492,0.5500,0.0013
224.672,0.5500,0.5492,0.5500,0.0013
224.704,0.5500,0.5492,0.5500,0.0013
224.736,0.5500,0.5492,0.5500,0.0013
224.768,0.5500,0.5492,0.5500,0.0014
224.800,0.5500,0.5492,0.5500,0.0013
224.832,0.5500,0.5492,0.5500,0.0014
224.864,0.5500,0.5492,0.5500,0.0014
224.896,0.5500,0.5492,0.5500,0.0014
224.928,0.5500,0.5492,0.5500,0.0014
224.960,0.5500,0.5492,0.5500,0.0014
224.992,0.5500,0.5492,0.5500,0.0014
225.024,0.5500,0.5492,0.5500,0.0014
225.056,0.5500,0.5492,0.5500,0.0014
225.088,0.5500,0.5492,0.5500,0.0014
225.120,0.5500,0.5492,0.5500,0.0014
225.152,0.5500,0.5492,0.5500,0.0014
225.184,0.5500,0.5492,0.5500,0.0014
225.216,0.5500,0.5492,0.5500,0.0014
225.248,0.5500,0.5492,0.5500,0.0014
225.280,0.5500,0.5492,0.5500,0.0014
225.312,0.5500,0.5492,0.5500,0.0014
225.344,0.5500,0.5492,0.5500,0.0014
225.376,0.5500,0.5492,0.5500,0.0014
225.408,0.5500,0.5492,0.5500,0.0014
225.440,0.5500,0.5492,0.5500,0.0014
225.472,0.5500,0.5492,0.5500,0.0014
225.504,0.5500,0.5492,0.5500,0.0014
225.536,0.5500,0.5492,0.5500,0.0014
225.568,0.5500,0.5492,0.5500,0.0014
225.600,0.5500,0.5492,0.5500,0.0013
225.632,0.5500,0.5492,0.5500,0.0013
225.664,0.5500,0.5491,0.5500,0.0013
225.696,0.5500,0.5491,0.5500,0.0013
225.728,0.5500,0.5491,0.5500,0.0013
225.760,0.5500,0.5491,0.5500,0.0013
225.792,0.5500,0.5491,0.5500,0.0013
225.824,0.5500,0.5491,0.5500,0.0013
225.856,0.5500,0.5491,0.5500,0.0013
225.888,0.5500,0.5491,0.5500,0.0013
225.920,0.5500,0.5491,0.5500,0.0013
225.952,0.5500,0.5491,0.5500,0.0013
225.984,0.5500,0.5491,0.5500,0.0013
226.016,0.5500,0.5491,0.5500,0.0013
226.048,0.5500,0.5491,0.5500,0.0013
226.080,0.5500,0.5491,0.5500,0.0013
226.112,0.5500,0.5491,0.5500,0.0013
226.144,0.5500,0.5491,0.5500,0.0013
226.176,0.5500,0.5491,0.5500,0.0013
226.208,0.5500,0.5491,0.5500,0.0013
226.240,0.5500,0.5491,0.5500,0.0013
226.272,0.5500,0.5491,0.5500,0.0013
226.304,0.5500,0.5491,0.5500,0.0013
226.336,0.5500,0.5491,0.5500,0.0013
226.368,0.5500,0.5491,0.5500,0.0013
226.400,0.5500,0.5491,0.5500,0.0013
226.432,0.5500,0.5491,0.5500,0.0013
226.464,0.5500,0.5491,0.5500,0.0013
226.496,0.5500,0.5491,0.5500,0.0013
226.528,0.5500,0.5491,0.5500,0.0013
226.560,0.5500,0.5491,0.5500,0.0013
226.592,0.5500,0.5491,0.5500,0.0013
226.624,0.5500,0.5491,0.5500,0.0013
226.656,0.5500,0.5491,0.5500,0.0012
226.688,0.5500,0.5491,0.5500,0.0012
226.720,0.5500,0.5491,0.5500,0.0012
226.752,0.5500,0.5491,0.5500,0.0012
226.784,0.5500,0.5491,0.5500,0.0012
226.816,0.5500,0.5491,0.5500,0.0012
226.848,0.5500,0.5491,0.5500,0.0012
226.880,0.5500,0.5491,0.5500,0.0012
226.912,0.5500,0.5491,0.5500,0.0012
226.944,0.5500,0.5491,0.5500,0.0012
226.976,0.5500,0.5492,0.5500,0.0012
227.008,0.5500,0.5492,0.5500,0.0012
227.040,0.5500,0.5492,0.5500,0.0012
227.072,0.5500,0.5492,0.5500,0.0012
227.104,0.5500,0.5492,0.5500,0.0012
227.136,0.5500,0.5492,0.5500,0.0012
227.168,0.5500,0.5492,0.5500,0.0012
227.200,0.5500,0.5492,0.5500,0.0012
227.232,0.5500,0.5492,0.5500,0.0011
227.264,0.5500,0.5492,0.5500,0.0011
227.296,0.5500,0.5492,0.5500,0.0011
227.328,0.5500,0.5492,0.5500,0.0011
227.360,0.5500,0.5492,0.5500,0.0011
227.392,0.5500,0.5492,0.5500,0.0011
227.424,0.5500,0.5492,0.5500,0.0011
227.456,0.5500,0.5492,0.5500,0.0011
227.488,0.5500,0.5492,0.5500,0.0011
